quantity,name,colors,cmc,mana_cost,type_line,oracle_text,power,toughness,transform_name,transform_type_line,transform_oracle_text,transform_power,transform_toughness,rarity,set,scryfall_api,scryfall_url
1,Wolfhunter's Quiver,NA,1,{1},Artifact — Equipment,"Equipped creature has ""{T}: This creature deals 1 damage to any target"" and ""{T}: This creature deals 3 damage to target Werewolf creature.""
Equip {5}",NA,NA,NA,NA,NA,NA,NA,uncommon,dka,https://api.scryfall.com/cards/d84c9b19-9b4d-4a60-984f-636b749c8bcc,https://scryfall.com/card/dka/154/wolfhunters-quiver?utm_source=api
1,Evolving Wilds,NA,0,NA,Land,"{T}, Sacrifice this land: Search your library for a basic land card, put it onto the battlefield tapped, then shuffle.",NA,NA,NA,NA,NA,NA,NA,common,dka,https://api.scryfall.com/cards/30066306-f943-44c1-8814-b8b60388c26d,https://scryfall.com/card/dka/155/evolving-wilds?utm_source=api
1,Grim Backwoods,NA,0,NA,Land,"{T}: Add {C}.
{2}{B}{G}, {T}, Sacrifice a creature: Draw a card.",NA,NA,NA,NA,NA,NA,NA,rare,dka,https://api.scryfall.com/cards/045abeeb-f5e5-4f3f-9836-5b1553e03f11,https://scryfall.com/card/dka/156/grim-backwoods?utm_source=api
1,Haunted Fengraf,NA,0,NA,Land,"{T}: Add {C}.
{3}, {T}, Sacrifice this land: Return a creature card at random from your graveyard to your hand.",NA,NA,NA,NA,NA,NA,NA,common,dka,https://api.scryfall.com/cards/84bca9e1-c0b7-4dce-9ee4-370db2c322b6,https://scryfall.com/card/dka/157/haunted-fengraf?utm_source=api
1,Vault of the Archangel,NA,0,NA,Land,"{T}: Add {C}.
{2}{W}{B}, {T}: Creatures you control gain deathtouch and lifelink until end of turn.",NA,NA,NA,NA,NA,NA,NA,rare,dka,https://api.scryfall.com/cards/35a65437-430a-42ef-854f-6e66f8e1a04a,https://scryfall.com/card/dka/158/vault-of-the-archangel?utm_source=api
1,Abbey Griffin,W,4,{3}{W},Creature — Griffin,"Flying, vigilance",2,2,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/bf87803b-e7c6-4122-add4-72e596167b7e,https://scryfall.com/card/isd/1/abbey-griffin?utm_source=api
1,Angel of Flight Alabaster,W,5,{4}{W},Creature — Angel,"Flying
At the beginning of your upkeep, return target Spirit card from your graveyard to your hand.",4,4,NA,NA,NA,NA,NA,rare,isd,https://api.scryfall.com/cards/8dfe629f-485c-4619-9713-32d2ae406e63,https://scryfall.com/card/isd/2/angel-of-flight-alabaster?utm_source=api
1,Angelic Overseer,W,5,{3}{W}{W},Creature — Angel,"Flying
As long as you control a Human, this creature has hexproof and indestructible.",5,3,NA,NA,NA,NA,NA,mythic,isd,https://api.scryfall.com/cards/221d999c-dde1-4a0f-87cf-9e9f44969f94,https://scryfall.com/card/isd/3/angelic-overseer?utm_source=api
1,Avacynian Priest,W,2,{1}{W},Creature — Human Cleric,"{1}, {T}: Tap target non-Human creature.",1,2,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/08a47828-a79a-4189-9eef-2a5fc5125b61,https://scryfall.com/card/isd/4/avacynian-priest?utm_source=api
1,Bonds of Faith,W,2,{1}{W},Enchantment — Aura,"Enchant creature
Enchanted creature gets +2/+2 as long as it's a Human. Otherwise, it can't attack or block.",NA,NA,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/cc8d1ce0-78c5-4e97-9cca-33e7b6ff3440,https://scryfall.com/card/isd/5/bonds-of-faith?utm_source=api
1,Champion of the Parish,W,1,{W},Creature — Human Soldier,"Whenever another Human you control enters, put a +1/+1 counter on this creature.",1,1,NA,NA,NA,NA,NA,rare,isd,https://api.scryfall.com/cards/f7314414-c2d2-48ed-af2c-764cf0207c62,https://scryfall.com/card/isd/6/champion-of-the-parish?utm_source=api
1,Chapel Geist,W,3,{1}{W}{W},Creature — Spirit,Flying,2,3,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/790cdf67-80d6-4ade-aecf-f77120b509b0,https://scryfall.com/card/isd/7/chapel-geist?utm_source=api
1,Cloistered Youth,W,2,{1}{W},Creature — Human,"At the beginning of your upkeep, you may transform this creature.",1,NA,Unholy Fiend,Creature — Horror,"At the beginning of your end step, you lose 1 life.",3,3,uncommon,isd,https://api.scryfall.com/cards/f8b8f0b4-71e1-4822-99a1-b1b3c2f10cb2,https://scryfall.com/card/isd/8/cloistered-youth-unholy-fiend?utm_source=api
1,Dearly Departed,W,6,{4}{W}{W},Creature — Spirit,"Flying
As long as this creature is in your graveyard, each Human creature you control enters with an additional +1/+1 counter on it.",5,5,NA,NA,NA,NA,NA,rare,isd,https://api.scryfall.com/cards/d008061f-cda4-4bcf-b6b3-d1b4a251cc66,https://scryfall.com/card/isd/9/dearly-departed?utm_source=api
1,Divine Reckoning,W,4,{2}{W}{W},Sorcery,"Each player chooses a creature they control. Destroy the rest.
Flashback {5}{W}{W} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",NA,NA,NA,NA,NA,NA,NA,rare,isd,https://api.scryfall.com/cards/446ea3a4-206a-4097-87c1-c04bb7812972,https://scryfall.com/card/isd/10/divine-reckoning?utm_source=api
1,Doomed Traveler,W,1,{W},Creature — Human Soldier,"When this creature dies, create a 1/1 white Spirit creature token with flying.",1,1,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/652c3bbb-cac8-47ad-81de-41e954e17a29,https://scryfall.com/card/isd/11/doomed-traveler?utm_source=api
1,Elder Cathar,W,3,{2}{W},Creature — Human Soldier,"When this creature dies, put a +1/+1 counter on target creature you control. If that creature is a Human, put two +1/+1 counters on it instead.",2,2,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/c21b9e51-fecd-4f9a-9354-a6dc1613feb3,https://scryfall.com/card/isd/12/elder-cathar?utm_source=api
1,Elite Inquisitor,W,2,{W}{W},Creature — Human Soldier,"First strike, vigilance
Protection from Vampires, from Werewolves, and from Zombies",2,2,NA,NA,NA,NA,NA,rare,isd,https://api.scryfall.com/cards/c9411c44-92a8-4f5d-b3de-d80046649c8c,https://scryfall.com/card/isd/13/elite-inquisitor?utm_source=api
1,Feeling of Dread,W,2,{1}{W},Instant,"Tap up to two target creatures.
Flashback {1}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",NA,NA,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/846a2f9e-ad4f-4666-b152-fdeab7559d86,https://scryfall.com/card/isd/14/feeling-of-dread?utm_source=api
1,Fiend Hunter,W,3,{1}{W}{W},Creature — Human Cleric,"When this creature enters, you may exile another target creature.
When this creature leaves the battlefield, return the exiled card to the battlefield under its owner's control.",1,3,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/f1e4c7d8-11a5-40fe-962b-7e938bf08616,https://scryfall.com/card/isd/15/fiend-hunter?utm_source=api
1,Gallows Warden,W,5,{4}{W},Creature — Spirit,"Flying
Other Spirit creatures you control get +0/+1.",3,3,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/15947b20-8c8e-42ed-9599-8b180a382d21,https://scryfall.com/card/isd/16/gallows-warden?utm_source=api
1,Geist-Honored Monk,W,5,{3}{W}{W},Creature — Human Monk,"Vigilance
Geist-Honored Monk's power and toughness are each equal to the number of creatures you control.
When this creature enters, create two 1/1 white Spirit creature tokens with flying.",NA,NA,NA,NA,NA,NA,NA,rare,isd,https://api.scryfall.com/cards/5d51355e-55fa-43bb-a5de-fc55ac7b6446,https://scryfall.com/card/isd/17/geist-honored-monk?utm_source=api
1,Ghostly Possession,W,3,{2}{W},Enchantment — Aura,"Enchant creature
Enchanted creature has flying.
Prevent all combat damage that would be dealt to and dealt by enchanted creature.",NA,NA,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/c3f048d9-ca13-485d-ad92-de4695b7dc18,https://scryfall.com/card/isd/18/ghostly-possession?utm_source=api
1,Intangible Virtue,W,2,{1}{W},Enchantment,Creature tokens you control get +1/+1 and have vigilance.,NA,NA,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/0dd21f5e-d284-4072-87b9-7f0e6140fe60,https://scryfall.com/card/isd/19/intangible-virtue?utm_source=api
1,Mausoleum Guard,W,4,{3}{W},Creature — Human Scout,"When this creature dies, create two 1/1 white Spirit creature tokens with flying.",2,2,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/2c7b19de-96a6-4590-bfc3-31b0c7b2e25e,https://scryfall.com/card/isd/20/mausoleum-guard?utm_source=api
1,Mentor of the Meek,W,3,{2}{W},Creature — Human Soldier,"Whenever another creature you control with power 2 or less enters, you may pay {1}. If you do, draw a card.",2,2,NA,NA,NA,NA,NA,rare,isd,https://api.scryfall.com/cards/bd8f179a-f6ab-4d4c-8195-ed077a7770d3,https://scryfall.com/card/isd/21/mentor-of-the-meek?utm_source=api
1,Midnight Haunting,W,3,{2}{W},Instant,Create two 1/1 white Spirit creature tokens with flying.,NA,NA,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/fe1eb098-7128-4ec8-8218-51fdde3e8326,https://scryfall.com/card/isd/22/midnight-haunting?utm_source=api
1,"Mikaeus, the Lunarch",W,1,{X}{W},Legendary Creature — Human Cleric,"Mikaeus enters with X +1/+1 counters on it.
{T}: Put a +1/+1 counter on Mikaeus.
{T}, Remove a +1/+1 counter from Mikaeus: Put a +1/+1 counter on each other creature you control.",0,0,NA,NA,NA,NA,NA,mythic,isd,https://api.scryfall.com/cards/c22dc283-ea54-4344-b1ca-fd6cc05080d9,https://scryfall.com/card/isd/23/mikaeus-the-lunarch?utm_source=api
1,Moment of Heroism,W,2,{1}{W},Instant,Target creature gets +2/+2 and gains lifelink until end of turn. (Damage dealt by the creature also causes its controller to gain that much life.),NA,NA,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/ba8d15bc-889d-4fd0-9688-00e22db30036,https://scryfall.com/card/isd/24/moment-of-heroism?utm_source=api
1,Nevermore,W,3,{1}{W}{W},Enchantment,"As this enchantment enters, choose a nonland card name.
Spells with the chosen name can't be cast.",NA,NA,NA,NA,NA,NA,NA,rare,isd,https://api.scryfall.com/cards/67b610fe-36ee-4d58-8ed4-04e7a12587b2,https://scryfall.com/card/isd/25/nevermore?utm_source=api
1,Paraselene,W,3,{2}{W},Sorcery,Destroy all enchantments. You gain 1 life for each enchantment destroyed this way.,NA,NA,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/406380ab-2695-4084-99a5-f5560304f8cb,https://scryfall.com/card/isd/26/paraselene?utm_source=api
1,Purify the Grave,W,1,{W},Instant,"Exile target card from a graveyard.
Flashback {W} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",NA,NA,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/7cf39365-e468-46ac-bb5b-7f43faa19458,https://scryfall.com/card/isd/27/purify-the-grave?utm_source=api
1,Rally the Peasants,W,3,{2}{W},Instant,"Creatures you control get +2/+0 until end of turn.
Flashback {2}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",NA,NA,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/514fe7de-16b2-42c0-adb1-f0af1c89cfd6,https://scryfall.com/card/isd/28/rally-the-peasants?utm_source=api
1,Rebuke,W,3,{2}{W},Instant,Destroy target attacking creature.,NA,NA,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/267185ac-a176-423e-a7f8-ee966d1d9a1e,https://scryfall.com/card/isd/29/rebuke?utm_source=api
1,Selfless Cathar,W,1,{W},Creature — Human Cleric,"{1}{W}, Sacrifice this creature: Creatures you control get +1/+1 until end of turn.",1,1,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/5a1dc067-1972-4d46-ad5d-56e6a563f638,https://scryfall.com/card/isd/30/selfless-cathar?utm_source=api
1,Silverchase Fox,W,2,{1}{W},Creature — Fox,"{1}{W}, Sacrifice this creature: Exile target enchantment.",2,2,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/0a81bfab-3397-4562-8b82-5f24cef167e3,https://scryfall.com/card/isd/31/silverchase-fox?utm_source=api
1,Slayer of the Wicked,W,4,{3}{W},Creature — Human Soldier,"When this creature enters, you may destroy target Vampire, Werewolf, or Zombie.",3,2,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/1c2cd68e-ff4c-49c7-ba0d-f2299d9c21f4,https://scryfall.com/card/isd/32/slayer-of-the-wicked?utm_source=api
1,Smite the Monstrous,W,4,{3}{W},Instant,Destroy target creature with power 4 or greater.,NA,NA,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/0103f3b1-88c2-4cbf-a67c-49420f92970f,https://scryfall.com/card/isd/33/smite-the-monstrous?utm_source=api
1,Spare from Evil,W,2,{1}{W},Instant,Creatures you control gain protection from non-Human creatures until end of turn.,NA,NA,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/d01b5d97-b5ae-42a7-944a-feb12febd63c,https://scryfall.com/card/isd/34/spare-from-evil?utm_source=api
1,Spectral Rider,W,2,{W}{W},Creature — Spirit Knight,Intimidate (This creature can't be blocked except by artifact creatures and/or creatures that share a color with it.),2,2,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/b47e4e56-8bde-480d-b59c-17a017665b19,https://scryfall.com/card/isd/35/spectral-rider?utm_source=api
1,Stony Silence,W,2,{1}{W},Enchantment,Activated abilities of artifacts can't be activated.,NA,NA,NA,NA,NA,NA,NA,rare,isd,https://api.scryfall.com/cards/f56a5a73-5f10-4f97-989f-7cea0a8d95e3,https://scryfall.com/card/isd/36/stony-silence?utm_source=api
1,Thraben Purebloods,W,5,{4}{W},Creature — Dog,,3,5,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/16db28f4-3d96-42f5-a264-592fdc2d4196,https://scryfall.com/card/isd/37/thraben-purebloods?utm_source=api
1,Thraben Sentry,W,4,{3}{W},Creature — Human Soldier,"Vigilance
Whenever another creature you control dies, you may transform this creature.",2,NA,Thraben Militia,Creature — Human Soldier,Trample,5,4,common,isd,https://api.scryfall.com/cards/58ae9cbc-d88d-42df-ab76-63ab5d05c023,https://scryfall.com/card/isd/38/thraben-sentry-thraben-militia?utm_source=api
1,Unruly Mob,W,2,{1}{W},Creature — Human,"Whenever another creature you control dies, put a +1/+1 counter on this creature.",1,1,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/491c6e40-151a-4efd-980c-e6b6a1057c58,https://scryfall.com/card/isd/39/unruly-mob?utm_source=api
1,Urgent Exorcism,W,2,{1}{W},Instant,Destroy target Spirit or enchantment.,NA,NA,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/516a437c-a2ee-43c6-876c-1a63a455c97c,https://scryfall.com/card/isd/40/urgent-exorcism?utm_source=api
1,Village Bell-Ringer,W,3,{2}{W},Creature — Human Scout,"Flash (You may cast this spell any time you could cast an instant.)
When this creature enters, untap all creatures you control.",1,4,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/cb6912b3-bab9-4937-afdd-3711e6d792a0,https://scryfall.com/card/isd/41/village-bell-ringer?utm_source=api
1,Voiceless Spirit,W,3,{2}{W},Creature — Spirit,"Flying, first strike",2,1,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/d24d9bd7-5721-4436-a86f-35e376727f46,https://scryfall.com/card/isd/42/voiceless-spirit?utm_source=api
1,Armored Skaab,U,3,{2}{U},Creature — Zombie Warrior,"When this creature enters, mill four cards.",1,4,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/ce4d00f2-30e6-41d5-b997-c66350fe783c,https://scryfall.com/card/isd/43/armored-skaab?utm_source=api
1,Back from the Brink,U,6,{4}{U}{U},Enchantment,Exile a creature card from your graveyard and pay its mana cost: Create a token that's a copy of that card. Activate only as a sorcery.,NA,NA,NA,NA,NA,NA,NA,rare,isd,https://api.scryfall.com/cards/b4bba140-5c06-4542-9ae0-b2517104ab7c,https://scryfall.com/card/isd/44/back-from-the-brink?utm_source=api
1,Battleground Geist,U,5,{4}{U},Creature — Spirit,"Flying
Other Spirit creatures you control get +1/+0.",3,3,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/129905ef-5b3b-4860-923c-109a7d7cad80,https://scryfall.com/card/isd/45/battleground-geist?utm_source=api
1,Cackling Counterpart,U,3,{1}{U}{U},Instant,"Create a token that's a copy of target creature you control.
Flashback {5}{U}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)",NA,NA,NA,NA,NA,NA,NA,rare,isd,https://api.scryfall.com/cards/8a2a2b93-94dc-4285-a6fd-455a796426bc,https://scryfall.com/card/isd/46/cackling-counterpart?utm_source=api
1,Civilized Scholar,U,3,{2}{U},Creature — Human Advisor,"{T}: Draw a card, then discard a card. If a creature card is discarded this way, untap this creature, then transform it.",0,NA,Homicidal Brute,Creature — Human Mutant,"At the beginning of your end step, if this creature didn't attack this turn, tap this creature, then transform it.",5,1,uncommon,isd,https://api.scryfall.com/cards/7bf864db-4754-433d-9d77-6695f78f6c09,https://scryfall.com/card/isd/47/civilized-scholar-homicidal-brute?utm_source=api
1,Claustrophobia,U,3,{1}{U}{U},Enchantment — Aura,"Enchant creature
When this Aura enters, tap enchanted creature.
Enchanted creature doesn't untap during its controller's untap step.",NA,NA,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/b7e5f600-4d19-42a4-b57e-650c76041798,https://scryfall.com/card/isd/48/claustrophobia?utm_source=api
1,Curiosity,U,1,{U},Enchantment — Aura,"Enchant creature
Whenever enchanted creature deals damage to an opponent, you may draw a card.",NA,NA,NA,NA,NA,NA,NA,uncommon,isd,https://api.scryfall.com/cards/b212c36a-6d1f-4217-b384-1c2b0e07b68a,https://scryfall.com/card/isd/49/curiosity?utm_source=api
1,Curse of the Bloody Tome,U,3,{2}{U},Enchantment — Aura Curse,"Enchant player
At the beginning of enchanted player's upkeep, that player mills two cards.",NA,NA,NA,NA,NA,NA,NA,common,isd,https://api.scryfall.com/cards/c7865e11-263b-4d61-af54-907c1acbb54f,https://scryfall.com/card/isd/50/curse-of-the-bloody-tome?utm_source=api
